Source Name,Comment[ENA_SAMPLE],Comment[BioSD_SAMPLE],Characteristics[organism],Characteristics[developmental stage],Characteristics[disease],Characteristics[cell type],Characteristics[FACS marker],Characteristics[organism part],Characteristics[stimulus],Characteristics[inferred cell type],Characteristics[plate identity],Characteristics[run id],Characteristics[single cell well quality],Characteristics[post analysis well quality],Material Type,Protocol REF,Protocol REF_1,Protocol REF_2,Protocol REF_3,Extract Name,Comment[LIBRARY_LAYOUT],Comment[LIBRARY_SELECTION],Comment[LIBRARY_SOURCE],Comment[LIBRARY_STRAND],Comment[LIBRARY_STRATEGY],Comment[NOMINAL_LENGTH],Comment[NOMINAL_SDEV],Comment[ORIENTATION],Comment[end bias],Comment[input molecule],Comment[library construction],Comment[primer],Comment[single cell isolation],Comment[spike in],Protocol REF_4,Performer,Assay Name,Technology Type,Comment[ENA_EXPERIMENT],Comment[ENA_RUN],Factor Value[single cell identifier],Factor Value[cell type],Factor Value[FACS marker],Factor Value[organism part],Factor Value[stimulus],Factor Value[inferred cell type],cellID,cellType,cellPart,stimulus,nGene,nUMI,Plate.identity,Well,V1,SANGER.SAMPLE.ID,SAMPLE.DESCRIPTION,original_label,id_run,sample_common_name,study,num_processed,num_mapped,percent_mapped,perc_ERCC,perc_mt,n_genes,log10_reads,tissue,treat,tissue_treat,cell_type,dim1_remTot,dim2_remTot,cc_phase,dbscan_cl,rskc_cl,rskc_subcl,db_rskc_subcl,rf_DCs,ct_simp,n_genes_sub,rn,All.Events..Events,All.Events.CD1a_APC.633.660.20.A.Median,All.Events.CD1c_AF700.633.730.45.A.Median,All.Events.CD14_APCCy7.633.780.60.A.Median,All.Events.ECAD_fitc.488.530.30.A.Median,All.Events.CD11b_PerCP.488.670.30.A.Median,All.Events.BDCA4_PE.561.585.15.A.Median,All.Events.CD86_Dazzle.561.610.20.A.Median,All.Events.CD123_PECy7.561.780.60.A.Median,All.Events.CD11c_BV421.405.450.50.A.Median,All.Events.Aqua.405.525.50.A.Median,All.Events.CD3_BV650.405.660.20.A.Median,All.Events.HLADR_BV785.405.780.60.A.Median,CD1a_class,orig.ident,res.0.2,res.0.4,res.0.6,res.0.8,res.1,res.1.2,res.1.4,res.1.6,res.1.8,res.2,res.2.2,res.2.4,res.2.6,cl_coarse,ct_cluster_merg,cl_redone
23971_#324,ERS3961305,SAMEA6161294,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#324,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#324,sequencing assay,ERX3640941,ERR3648857,cell23971_324,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,cell23971_324,monocyte,skin,none,6858,124635.234018511,CF03YBYC,F11,23971_#324,4375STDY7101834,Single cell F11,cDC (CD11c+ HLA-DR+ cells)_NIL,23971,Homo sapiens,House dust mite,223433,124856,55.88073382,8.00923e-4,0.082515607,3212,5.096406011,Skin,Untreated,NIL,cDC (CD11c+ HLA-DR+ cells),2.061511514,8.563498096,G1,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,3158,cell23971_324,1,6,800,45720,19,2839,79,2377,-113,1121,-58,139,7041,CD1a_n,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
23971_#319,ERS3961299,SAMEA6161288,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#319,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#319,sequencing assay,ERX3640935,ERR3648851,cell23971_319,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,cell23971_319,monocyte,skin,none,6343,80107.4085318124,CF03YBYC,F12,23971_#319,4375STDY7101835,Single cell F12,cDC (CD11c+ HLA-DR+ cells)_NIL,23971,Homo sapiens,House dust mite,146534,80261,54.77295372,0.001245935,0.025616261,3149,4.904499129,Skin,Untreated,NIL,cDC (CD11c+ HLA-DR+ cells),1.932539012,8.039327592,G1,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,3097,cell23971_319,1,874,341,64219,-84,5021,-7,1792,541,696,-118,1,4375,CD1a_n,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
23971_#314,ERS3961294,SAMEA6161283,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#314,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#314,sequencing assay,ERX3640930,ERR3648846,cell23971_314,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_314,plasmacytoid dendritic cell,skin,none,6584,55461.5983879668,CF03YBYC,F2,23971_#314,4375STDY7101825,Single cell F2,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,108482,55608,51.26011689,0.001798302,0.042378435,3215,4.745129493,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),9.616296285,-3.395717419,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,3168,cell23971_314,1,195,-97,204,651,-141,2955,152,57332,-130,238,-435,2955,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#315,ERS3961295,SAMEA6161284,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#315,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#315,sequencing assay,ERX3640931,ERR3648847,cell23971_315,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_315,plasmacytoid dendritic cell,skin,none,7600,115434.240274761,CF03YBYC,F3,23971_#315,4375STDY7101826,Single cell F3,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,188436,115582,61.33753635,0,0.028318947,3905,5.062890228,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),10.03484985,-4.769066119,G1,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,3853,cell23971_315,1,289,-129,429,516,853,9859,333,64671,-222,153,-689,3202,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#316,ERS3961296,SAMEA6161285,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#316,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#316,sequencing assay,ERX3640932,ERR3648848,cell23971_316,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_316,plasmacytoid dendritic cell,skin,none,6615,83656.179045898,CF03YBYC,F4,23971_#316,4375STDY7101827,Single cell F4,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,135705,83862,61.79728087,0.023848702,0.010180458,3507,4.923461667,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),9.829970463,-3.988162878,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,3456,cell23971_316,1,152,59,333,380,468,6197,-248,45202,-61,154,-454,3644,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#317,ERS3961297,SAMEA6161286,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#317,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#317,sequencing assay,ERX3640933,ERR3648849,cell23971_317,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,monocyte,cell23971_317,monocyte,skin,none,6769,73223.0089184288,CF03YBYC,F5,23971_#317,4375STDY7101828,Single cell F5,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,123381,73406,59.49538422,0.002724573,0.085223828,3360,4.865719725,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),2.248313572,8.081134737,S,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,pDC_CD123Int,3303,cell23971_317,1,94,-164,53975,-199,8385,1094,30475,6971,416,-54,95,6871,CD1a_n,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
23971_#318,ERS3961298,SAMEA6161287,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#318,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#318,sequencing assay,ERX3640934,ERR3648850,cell23971_318,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_318,activated dendritic cell,skin,none,6031,94899.2107464474,CF03YBYC,F6,23971_#318,4375STDY7101829,Single cell F6,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,127590,94987,74.44705698,0,0.140823365,3146,4.977664206,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-7.022676119,-3.740270489,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3112,cell23971_318,1,137,2384,425,845,308,1155,8594,6635,341,258,-194,17154,CD1a_n,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#320,ERS3961301,SAMEA6161290,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#320,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#320,sequencing assay,ERX3640937,ERR3648853,cell23971_320,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_320,activated dendritic cell,skin,none,7209,84296.5300660513,CF03YBYC,F7,23971_#320,4375STDY7101830,Single cell F7,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,159137,84495,53.09576026,0.001183502,0.215993565,3226,4.926825844,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-5.201446127,-1.813149554,S,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3169,cell23971_320,1,197,1898,249,179,-148,1071,9205,3762,318,94,-12,20470,CD1a_n,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#321,ERS3961302,SAMEA6161291,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#321,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#321,sequencing assay,ERX3640938,ERR3648854,cell23971_321,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_321,activated dendritic cell,skin,none,6335,97040.2463721943,CF03YBYC,F8,23971_#321,4375STDY7101831,Single cell F8,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,129802,97163,74.85477882,0,0.073138618,3528,4.987500937,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-7.380802773,-3.989162152,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3493,cell23971_321,1,297,2535,174,765,176,766,7379,4937,1043,255,-368,26102,CD1a_n,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#337,ERS3961319,SAMEA6161308,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#337,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#337,sequencing assay,ERX3640955,ERR3648871,cell23971_337,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,activated dendritic cell,cell23971_337,activated dendritic cell,skin,none,6016,63929.4688127399,CF03YBYC,G1,23971_#337,4375STDY7101848,Single cell G1,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,88325,64068,72.5366544,0.003121683,0.10271244,3477,4.806627597,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),-6.851133492,-3.298978328,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Hi,3434,cell23971_337,1,16649,19407,2280,208,930,3747,32266,67270,165,219,-218,44493,CD1a_p,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#347,ERS3961330,SAMEA6161319,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#347,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#347,sequencing assay,ERX3640966,ERR3648882,cell23971_347,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,cell23971_347,monocyte,skin,none,8466,176808.640121884,CF03YBYC,G10,23971_#347,4375STDY7101857,Single cell G10,cDC (CD11c+ HLA-DR+ cells)_NIL,23971,Homo sapiens,House dust mite,249600,177087,70.94831731,5.64694e-4,0.097930561,4569,5.248184188,Skin,Untreated,NIL,cDC (CD11c+ HLA-DR+ cells),4.508907297,8.465115527,G1,cl5,cl5,cl5_subcl2_1,cl5_subcl3_3,DC1,cDC,4477,cell23971_347,1,430,1001,46571,93,4758,147,840,2730,879,461,-126,5763,CD1a_n,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
23971_#348,ERS3961331,SAMEA6161320,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#348,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#348,sequencing assay,ERX3640967,ERR3648883,cell23971_348,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,cell23971_348,monocyte,skin,none,6503,87153.3699517371,CF03YBYC,G11,23971_#348,4375STDY7101858,Single cell G11,cDC (CD11c+ HLA-DR+ cells)_NIL,23971,Homo sapiens,House dust mite,165679,87355,52.72545102,0,0.027685418,3089,4.941287732,Skin,Untreated,NIL,cDC (CD11c+ HLA-DR+ cells),1.691057213,8.382486772,G2M,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,3031,cell23971_348,1,1230,1126,36026,-144,9686,-48,1046,-237,543,-133,115,1066,CD1a_p,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
23971_#338,ERS3961320,SAMEA6161309,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#338,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#338,sequencing assay,ERX3640956,ERR3648872,cell23971_338,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_338,plasmacytoid dendritic cell,skin,none,7879,116567.564048164,CF03YBYC,G2,23971_#338,4375STDY7101849,Single cell G2,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,186898,116854,62.52287344,0,0.030839447,4363,5.067643543,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),9.612190174,-5.209602632,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,4282,cell23971_338,1,266,-252,558,511,355,7000,421,44953,-190,154,-528,2930,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#339,ERS3961321,SAMEA6161310,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#339,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#339,sequencing assay,ERX3640957,ERR3648873,cell23971_339,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_339,plasmacytoid dendritic cell,skin,none,7302,101507.181217906,CF03YBYC,G3,23971_#339,4375STDY7101850,Single cell G3,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,157872,101793,64.47818486,0,0.067787408,4007,5.007717886,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),9.799645314,-4.801098791,G2M,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,3913,cell23971_339,1,365,-296,90,366,41,5488,-47,64465,-187,174,-617,2265,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#340,ERS3961323,SAMEA6161312,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#340,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#340,sequencing assay,ERX3640959,ERR3648875,cell23971_340,plasmacytoid dendritic cell,CD123Hi BDCA2+,skin,none,plasmacytoid dendritic cell,cell23971_340,plasmacytoid dendritic cell,skin,none,6317,57128.9809795882,CF03YBYC,G4,23971_#340,4375STDY7101851,Single cell G4,pDC (CD123Hi BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,94810,57289,60.42506065,0,0.052921969,3319,4.758071203,Skin,Untreated,NIL,pDC (CD123Hi BDCA2+ cells),9.800114167,-3.50449909,S,cl2,cl1,cl1_subcl2_2,cl2_subcl2_2,DC6,pDC_CD123Hi,3258,cell23971_340,1,151,-168,1523,457,-58,6444,164,64634,-183,175,-520,4540,CD1a_n,cell23971,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0
23971_#341,ERS3961324,SAMEA6161313,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#341,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#341,sequencing assay,ERX3640960,ERR3648876,cell23971_341,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_341,activated dendritic cell,skin,none,5848,98763.251574225,CF03YBYC,G5,23971_#341,4375STDY7101852,Single cell G5,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,123299,98873,80.18962035,0.001011399,0.240495399,3668,4.99507328,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-7.038713437,-4.869932641,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3608,cell23971_341,1,9,2128,1294,585,-207,2066,19119,6968,861,-11,-19,30207,CD1a_n,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#342,ERS3961325,SAMEA6161314,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#342,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#342,sequencing assay,ERX3640961,ERR3648877,cell23971_342,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_342,activated dendritic cell,skin,none,6509,127110.247106358,CF03YBYC,G6,23971_#342,4375STDY7101853,Single cell G6,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,161581,127281,78.77225664,0,0.192640064,3814,5.104763578,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-6.793820128,-5.612840217,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,3749,cell23971_342,1,240,3836,1240,270,122,1866,15524,5953,515,66,-366,32517,CD1a_n,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#345,ERS3961328,SAMEA6161317,Homo sapiens,adult,normal,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#345,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#345,sequencing assay,ERX3640964,ERR3648880,cell23971_345,plasmacytoid dendritic cell,CD123Int BDCA2+,skin,none,activated dendritic cell,cell23971_345,activated dendritic cell,skin,none,5015,55279.1052461222,CF03YBYC,G8,23971_#345,4375STDY7101855,Single cell G8,pDC (CD123Int BDCA2+ cells)_NIL,23971,Homo sapiens,House dust mite,69987,55324,79.04896624,0,0.072501342,2974,4.74291347,Skin,Untreated,NIL,pDC (CD123Int BDCA2+ cells),-7.318660503,-3.126013332,G1,cl3,cl4,cl4_subcl2_1,cl3_subcl3_2,DC1,pDC_CD123Int,2953,cell23971_345,1,1308,8157,2206,4,-5,2028,26384,4393,709,137,-224,31009,CD1a_p,cell23971,0,0,0,0,2,2,2,2,3,3,3,3,3,2,3,1
23971_#346,ERS3961329,SAMEA6161318,Homo sapiens,adult,normal,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,CF03YBYC,23971,OK,pass,cell,P-MTAB-90920,P-MTAB-90924,P-MTAB-90921,P-MTAB-90922,23971_#346,PAIRED,Oligo-dT,TRANSCRIPTOMIC SINGLE CELL,not applicable,RNA-Seq,350,250,5'-3'-3'-5',none,polyA RNA,Smart-seq2,oligo-dT,FACS,ERCC,P-MTAB-90923,WSI Sequencing Facility,23971_#346,sequencing assay,ERX3640965,ERR3648881,cell23971_346,conventional dendritic cell,CD11c+ HLA-DR+,skin,none,monocyte,cell23971_346,monocyte,skin,none,8125,115489.593924137,CF03YBYC,G9,23971_#346,4375STDY7101856,Single cell G9,cDC (CD11c+ HLA-DR+ cells)_NIL,23971,Homo sapiens,House dust mite,183819,115845,63.02123284,0,0.09260767,4370,5.063877254,Skin,Untreated,NIL,cDC (CD11c+ HLA-DR+ cells),3.578676462,8.520675851,S,cl5,cl5,cl5_subcl2_2,cl5_subcl3_3,DC1,cDC,4276,cell23971_346,1,12,544,17604,242,1101,44,265,4979,357,122,-70,3865,CD1a_n,cell23971,2,2,2,2,1,1,1,1,1,1,1,1,0,1,1,1
